3600,7221.69,250.87
3600,7179.95,249.662
3600,7136.25,244.108
3600,7155.44,242.505
3700,7889.66,265.893
3700,7832.25,262.035
3700,7930.42,265.195
3700,7892.04,260.689
3700,7916.7,261.591
3800,8470.84,280.394
3800,8587.6,273.749
3800,8558.14,277.216
3800,8603.05,275.34
3800,8494.99,276.589
3900,9218.67,299.606
3900,9326.76,294.841
3900,9197.75,294.472
3900,9127.4,295.654
3900,9121.71,294.001
4000,9959.63,319.67
4000,9949.4,308.187
4000,10075.7,310.951
4000,10043.2,311.612
4000,10016.6,316.782
4100,10706.2,336.061
4100,10775.9,333.193
4100,10736,332.479
4100,10647.3,330.068
4100,10774.1,326.763
4200,11408.3,350.765
4200,11693.4,348.614
4200,11436.2,349.372
4200,11381.8,346.404
4200,11541.4,351.178
4300,12530.5,368.689
4300,12368.6,366.391
4300,12368.8,366.99
4300,12278.5,368.954
4300,12357.4,364.352
4400,13178.4,392.907
4400,13183.6,391.905
4400,13178.3,394.718
4400,13090.9,383.254
4400,13197.2,392.691
4500,14339.8,409.589
4500,13954.5,405.168
4500,14074.5,401.936
4500,13904.8,399.041
4500,14196.9,395.83
4600,15116.8,424.871
4600,14879.7,419.92
4600,14914.7,415.665
4600,15165,427.233
4600,15032,424.977
4700,16039.6,450.849
4700,16307.7,444.928
4700,16141.9,449.971
4700,15966.2,443.047
4700,16006.3,445.114
4800,16944.1,479.17
4800,16938.8,465.973
4800,17066.4,476.322
4800,17118.3,467.495
4800,17158,462.825
4900,18204.5,496.162
4900,17952.1,487.079
4900,18262,486.178
4900,18214.2,488.873
4900,18067.3,478.922
5000,19262.6,509.425
5000,19444.1,507.704
5000,19307.4,507.943
5000,19379.9,509.569
5000,19381.7,496.747
5100,20324.1,536.266
5100,20731.1,523.983
5100,20411.1,526.937
5100,20297.6,518.721
5100,20476.6,527.956
5200,21418.1,566.631
5200,21594.1,556.126
5200,21677.8,552.223
5200,21666.4,565.574
5200,21804.6,556.378
5300,23138.6,585.188
5300,22990.1,573.079
5300,23037,573.661
5300,23256.6,567.08
5300,22945.3,580.652
5400,24320.7,605.195
5400,24375.6,605.664
5400,24238.3,594.328
5400,24225.9,596.654
5400,24122.6,606.679
5500,25931.4,637.809
5500,25393.7,625.523
5500,25679.9,616.536
5500,25453.4,624.905
5500,25933.7,630.124
5600,26827,671.248
5600,27279.8,655.015
5600,27249.5,663.21
5600,26848.7,648.731
5600,26811.5,662.566
5700,28803.1,685.949
5700,28433.3,679.388
5700,28833.2,675.17
5700,28705.3,677.934
5700,28331.5,667.347
5800,30143,711.722
5800,30275.7,707.367
5800,29926.6,692.19
5800,30260.5,703.038
5800,30013.8,706.614
5900,31684.7,743.834
5900,31811.8,727.347
5900,31543.3,725.376
5900,31441.5,734.287
5900,31546.1,728.369
6000,33351,785.431
6000,33047.7,772.042
6000,33161.2,765.627
6000,33349.7,765.7
6000,33173.5,761.672
6100,34820.7,790.641
6100,34775.5,777.114
6100,35202.1,784.421
6100,35109.7,794.711
6100,35196.5,779.876
6200,36997.6,824.222
6200,36953.6,814.463
6200,36939.1,818.176
6200,36515.1,816.288
6200,36819.8,830.144
6300,38431,860.924
6300,38374.3,848.076
6300,38470.4,845.081
6300,38278.3,828.389
6300,38306.6,827.751
6400,40645,1030.67
6400,40252.4,1002.74
6400,40367.7,1002.05
6400,40522.3,1012.95
6400,40205.7,1009.84
6500,42617.4,923.497
6500,42623,916.435
6500,42475,898.055
6500,42098.4,925.016
6500,42077.4,899.669
6600,44301.4,963.151
6600,44488,946.133
6600,44453,944.741
6600,44624.4,940.7
6600,44612.5,938.683
6700,45942.3,980.297
6700,46152.3,967.1
6700,46602.2,972.725
6700,45954.8,968.345
6700,46226.9,967.511
6800,48403.4,1039.36
6800,48379.7,1032.23
6800,48754,1021.91
6800,48332,1019.44
6800,48607,1004.23
6900,50239.5,1045.81
6900,50297.2,1041.71
6900,50460.4,1053.32
6900,50860.6,1024.43
6900,50278.8,1045.21
7000,52585.1,1094.14
7000,53226.3,1077.74
7000,52984.6,1087.91
7000,53221.1,1070.49
7000,53092.1,1079.99
7100,54741.4,1123.79
7100,55491.9,1117.3
7100,54723.8,1117.4
7100,54800.2,1106.28
7100,54571.9,1110.4
7200,57607.6,1180.38
7200,57793.6,1161.51
7200,57402.6,1180.25
7200,57065.6,1164.25
7200,57709.5,1151.73
7300,59580.2,1202.62
7300,59482.3,1178.84
7300,60410.2,1210.4
7300,59534.8,1208.1
7300,59597.5,1186.96
7400,62140.9,1242.44
7400,62049.1,1223.63
7400,61949.3,1234.37
7400,61881.4,1233.5
7400,62069.4,1219.8
7500,64420.3,1269.06
7500,64482.7,1260.48
7500,64866.4,1265.19
7500,64911.9,1247.33
7500,65471,1269.03
7600,67179.1,1327.84
7600,66920.8,1297.03
7600,67306.2,1309.45
7600,66973.7,1323.9
7600,66842.5,1290.68
7700,70488.7,1365.96
7700,70625.3,1340.91
7700,69817.6,1331.76
7700,69574.9,1328.71
7700,69845.8,1332.29
7800,73178.1,1395.25
7800,73092.5,1368.62
7800,72734.8,1388.47
7800,72836.5,1372.45
7800,73954.2,1379.19
7900,75634.7,1432.6
7900,74984,1403.38
7900,76204.1,1412.56
7900,75385.1,1407.32
7900,75693.3,1403.75
8000,78195.8,1545.78
8000,78409,1549.77
8000,78697.2,1544.04
8000,78333,1533.48
8000,79122.6,1522.98
8100,81872.8,1523.51
8100,82285.8,1507.92
8100,81260.9,1502.83
8100,81352.3,1510.32
8100,81341.5,1489.99
8200,84382.1,1557.2
8200,84402.2,1534.32
8200,84469.6,1506.38
8200,84377.7,1506.52
8200,84382.1,1500.44
8300,88167,1585.68
8300,87785.2,1572.87
8300,88307.8,1561.16
8300,88218.7,1567.05
8300,87655.4,1565.22
8400,90877.6,1650.28
8400,90241.6,1669.59
8400,90666.8,1617.16
8400,90448.3,1628.02
8400,90590.4,1635.79
8500,93975.6,1679.06
8500,93840.4,1672.37
8500,94732.7,1667.85
8500,93937.8,1661.31
8500,94074.4,1631.3
8600,97458.2,1699.1
8600,97462.6,1692.97
8600,97643.6,1681.45
8600,97272.9,1666.37
8600,97296.8,1688.76
8700,100973,1762.63
8700,101543,1758.48
8700,100644,1747.68
8700,100548,1751.57
8700,101799,1752.06
8800,103858,1837.52
8800,104207,1825.76
8800,103909,1830.1
8800,103942,1821.68
8800,104385,1835.06
8900,107992,1858.85
8900,107723,1830.31
8900,107840,1843.22
8900,108151,1840.95
8900,107703,1853.14
9000,112140,1929.35
9000,111559,1888.28
9000,111715,1895.16
9000,111459,1889.45
9000,111378,1854.34
9100,115614,1933.66
9100,116677,1936.41
9100,115164,1944.39
9100,115773,1924.51
9100,115135,1910.44
9200,118803,2032.94
9200,118785,1965.46
9200,119378,2002.5
9200,120202,2016.46
9200,119836,2011.01
9300,123403,2066.38
9300,123537,2019.24
9300,124089,2061.73
9300,123203,2031.26
9300,122989,2035.18
9400,127102,2099.38
9400,127664,2101.28
9400,127163,2072.43
9400,128066,2068.96
9400,128157,2086.34
9500,131163,2141.61
9500,131141,2158.97
9500,132007,2141.12
9500,131850,2112.08
9500,132645,2121.7
9600,134771,2412.53
9600,135587,2398.11
9600,134869,2412.23
9600,135465,2391.74
9600,136410,2421.84
9700,140943,2254.18
9700,141046,2236.66
9700,139978,2226.75
9700,139304,2245.09
9700,139664,2230.73
9800,144200,2277.27
9800,145487,2275.61
9800,144059,2276.59
9800,145386,2306.21
9800,143893,2285.4
9900,148407,2354.21
9900,150135,2323.64
9900,147944,2307.82
9900,148158,2331.06
9900,149509,2287.6
10000,152648,2450.46
10000,152431,2437.14
10000,153265,2419.25
10000,152960,2408.92
10000,152772,2410.64
